"OBJECTID","MDSITEID","YEAR","MD_CUMBI","MD_FIBI","MD_BIBI","HYPERLINK","COMID","HWUID","CBP_SIHW","HW_Outlet","State","County","PctNatural","PctForeRZ","PopDensity","HousUnit","MineDensity","Mngd_TF_HCZ","PctForeLos","LandCondSu","PctAg_Hyd_S","PctWetla_2","PctForeWshed","PctImpWshed","RoadStream","PctForeLos.1","PctWetland","DamDensity","Road_Dens","PctWetWshed","PctImpRZ","PctVulnGeo","HabConditi","HabCondi_1","HabCondi_2","PctNatlCon","Out_Aq_Con","Pct_303d_Cat","SPARROWTN","SPARROWTP","CBP_Ag_N","CBP_Ag_P","CBP_Ag_S","CBP_CSO_N","CBP_CSO_P","CBP_CSO_S","CBP_DEV_N","CBP_DEV_P","CBP_DEV_S","CBP_SEP_N","CBP_SEP_P","CBP_SEP_S","CBP_WW_N","CBP_WW_P","CBP_WW_S","FutureDev","AvgPctFore","PctProtLan","AgWaterUse","Dom_WatUse","Ind_WatUse","Wld_Fir_Rsk","BrkTrt_Curr","BrkTrt_6deg","Cli_Stress","HUC12_ID","HUC12_Acre","HUC12_DS","HUC12_Name","HUC12_Type","Headwater","Catch_Area","StateFIPS","CountyFIPS","FIPS","Shape_Leng","Shape_Area","BUFPctFor","BUFPctImp"
3247,"PATL-B08-X-2011",2011,"NA",NA,"1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B08-X-2011",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.687350835322196,0.0429594272076372
3248,"PATL-B08-X-2012",2012,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B08-X-2012",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.687599364069952,0.0429252782193959
3249,"PATL-B08-X-2013",2013,"NA",NA,"3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B08-X-2013",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.687599364069952,0.0429252782193959
3250,"PATL-B08-X-2014",2014,"NA",NA,"2.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B08-X-2014",11689730,"NA",0,"OutsideHW","MD","Baltimore County",0.377672150827,0.863247147998,241.190994004,91.5479785863,0.0051336290047,0.221977366334,0.579193604066,0.763951795,0.019045891927,0.121783728234,0.363543896827,0.079660318036,0.605768222554,0.579193604066,0.014128254,0.0141174797629,0.881259597534,0.878216271766,0.0282017133396,0.0309747773256,4,2.5,2.5,0,0.729471146754,0,0.0303354674609,0.0570083912447,0.0238808866875,0.0119746126178,0.0470040626652,0,0,0,0.0667539680276,0.0780303009924,0.0625393689823,0.261002976797,0,0,0.00474488085697,0.00162889572602,0.00183425628938,0,0.0401163489627,0.304100781351,0.19,47.7,2.66,0.0218839163857,0.002169179,0.01186857,0.409673902,"020600031102",27666,"020600031103","Deep Run-Patapsco River","S","No",0.310500113483,24,5,24005,3060,310500,0.687599364069952,0.0429252782193959
3251,"PATL-B09-X-2011",2011,"NA",NA,"1.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B09-X-2011",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.646166134185304,0.0399361022364217
3252,"PATL-B09-X-2012",2012,"NA",NA,"2.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B09-X-2012",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.646166134185304,0.0399361022364217
3253,"PATL-B09-X-2013",2013,"NA",NA,"3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B09-X-2013",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.646166134185304,0.0399361022364217
3254,"PATL-B09-X-2014",2014,"NA",NA,"2.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B09-X-2014",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.646166134185304,0.0399361022364217
3255,"PATL-B10-X-2011",2011,"NA",NA,"1.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B10-X-2011",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.599041533546326,0.036741214057508
3256,"PATL-B10-X-2012",2012,"NA",NA,"1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B10-X-2012",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.599041533546326,0.036741214057508
3257,"PATL-B10-X-2013",2013,"NA",NA,"3.33","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B10-X-2013",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.599041533546326,0.036741214057508
3258,"PATL-B10-X-2014",2014,"NA",NA,"1.67","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PATL-B10-X-2014",11689246,"NA",0,"OutsideHW","MD","Baltimore County",0.377638393405,0.863344189104,239.6953519,90.9543869898,0.00515477800884,0.22264599104,0.579278106429,0.763934772,0.019124355261,0.122010421984,0.363457344405,0.0792937593293,0.599242943528,0.579278106429,0.014181049,0.0128869450221,0.881440839421,0.877989578016,0.0281466941591,0.0311023840719,4,1.5,1.5,0,0.696857086415,0.00407163882748,0.0302465333674,0.0567598612291,0.0238798426428,0.0119738197889,0.0470002500043,0,0,0,0.0662705338739,0.0771316364056,0.0619410657905,0.260879520823,0,0,0.00474467355735,0.00162889572602,0.00174537384726,0.0115645674192,0.0401121033365,0.304039116517,0.19,47.7,2.66,0.0217305910273,0.007340509,0.045366407,0.37016688,"020600031101",29691,"020600031102","Brice Run-Patapsco River","S","No",3.84929986304,24,5,24005,10920,3849300,0.599041533546326,0.036741214057508
3259,"PRAL-191-A-2012",2012,"NA",NA,"3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRAL-191-A-2012",8431184,"NA",0,"OutsideHW","MD","Washington County",0.714331631688,0.950692567568,8.28118709841,3.81560510203,0,0.255474452555,0.215576323988,0.884367185,0,0,0.714331631688,0.0068065796937,1.26047772106,0.215576323988,0,0,0.912157310023,1,0.0283018867925,0,4.2,3.8,3.8,0.379581151832,0.511805005829,0,5.16173559361e-05,6.95338843962e-05,7.16376141543e-06,8.31182696639e-06,2.20154482357e-05,0,0,0,9.95900849143e-06,1.70267247716e-05,1.23779095471e-05,1.62533609059e-05,0,0,0,0,0,0,0,0.69981723073,0.06,10.85,0.02,3.36510500776e-05,0.264022622,0.741368138,0.131818175,"020700030803",16455,"020700040502","Willett Run-Potomac River","S","Yes",1.58670007014,24,43,24043,7860,1586700,0.95933014354067,0.00159489633173844
3260,"PRFR-191-A-2012",2012,"NA",NA,"2.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRFR-191-A-2012",4505492,"NA",0,"OutsideHW","MD","Frederick County",0.438236848841,0.851355665468,51.9572755983,18.6312673814,0,0.253164556962,0.571241830065,0.778004423,0,0.461883408072,0.422438540841,0.03766851705,0.881134901753,0.571241830065,0.015798308,0,0.847454079513,0.538116591928,0.0062893081761,0,4.2,3.2,3.2,0.308251544893,0.613551840774,0,0.000121768939422,0.000211600603922,5.802391454e-05,6.31123683734e-05,0.000161077114745,0,0,0,6.23832737481e-05,0.000145801804433,0.00012346008929,0.000286047955297,0,0,6.90998712186e-08,0,1.34619374656e-07,0,0.00305008235222,0.00418539078333,4.18,17.19,4.15,0.000110220739387,0.030424592,0.179896571,0.053263163,"020700080202",23786.1763728,"020700080401","Piney Run-Potomac River","S","No",0.389699930393,24,21,24021,3600,389700,0.848363926576217,0.0119712689545092
3261,"PRUN-101-X-2013",2013,"NA","4.00",NA,"http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-101-X-2013",14365160,"534",0,"HWother","MD","Garrett County",0.763345216875,0.970884668828,9.22327187265,4.44968885496,0,0.162337662338,0.205017301038,0.90900027,0,0,0.763345216875,0.0164541341012,0.457059280589,0.205017301038,0,0,0.930208678122,1,0.0760869565217,0,4.2,3.8,3.8,0.797202797203,0.734119155924,0,7.82770534239e-05,4.5990663681e-05,9.29254440068e-06,1.0746980211e-05,1.26043891917e-05,0,0,0,5.93969713529e-05,4.32989759176e-05,9.41315593423e-05,2.49303547665e-05,0,0,1.38199742437e-07,0,4.71167811296e-07,0.00554896842138,0,0.0337309749074,0,2.79,0.47,0.000127324565463,0.365760738,0.830992953,0.577259725,"020700020205",26763,"020700020206","Lostland Run-North Branch Potomac River","S","Yes",2.18789918283,24,23,24023,8700,2187900,1,0
3262,"PRUN-190-B-2012",2012,"NA",NA,"3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-190-B-2012",14365490,"NA",0,"OutsideHW","MD","Garrett County",0.761285130719,0.960131373859,10.6546773473,4.72966529496,0,0.0727611940299,0.133109619687,0.930177354,0.00529412,0.0473537604457,0.761285130719,0.0152941176471,0.16339869281,0.133109619687,0,0,0.977228226054,0.952646239554,0,0,4.4,4,4,0.102058823529,0.772502409452,0,6.07992206775e-05,4.73889252486e-05,9.04763340295e-05,0.000100080307079,0.000118863158295,0,0,0,0.000179352335159,0.000133802094339,0.000229393094012,6.41522004981e-05,0,0,2.07299613656e-07,0,0.000179582245791,0.00198375621064,0.133484162896,0,0,2.79,0.47,0.000131783809208,0.62313571,0.930632345,0.450597192,"020700020201",26173,"020700020203","Shields Run-North Branch Potomac River","S","Yes",6.12000018873,24,23,24023,15780,6120000,0.667196187450357,0.0119142176330421
3263,"PRUN-191-B-2012",2012,"NA",NA,"2.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-191-B-2012",14365548,"NA",0,"OutsideHW","MD","Garrett County",0.726566098681,0.893544034091,10.6546773473,4.72966529496,0,0.010162601626,0.0935295303366,0.93030197,0.00510949,0.105960264901,0.722626520681,0.0465328467153,0.202757502028,0.0935295303366,0.003939578,0,0.942682809395,0.894039735099,0.0129533678756,0,3.8,3.4,3.4,0.054197080292,0.766331962895,0,4.72561266863e-05,4.30275583896e-05,7.29217152238e-05,8.06716840202e-05,9.57422673159e-05,0,0,0,0.000144443832734,0.000107771683926,0.000184738108265,5.17205308174e-05,0,0,1.38199742437e-07,0,0.000144446589006,0,0.164233576643,0,0,2.79,0.47,0.000131783809208,0.740842598,0.958702644,0.455373999,"020700020201",26173,"020700020203","Shields Run-North Branch Potomac River","S","Yes",4.93200071909,24,23,24023,15660,4932000,1,0
3264,"PRUN-201-X-2013",2013,"NA","4.00",NA,"http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-201-X-2013",14365170,"534",1,"HWoutlet","MD","Garrett County",0.816484358745,0.963042418085,9.30737609423,4.4866739345,0,0.0385626643295,0.0951711534406,0.948840871,0.000334851845031,0.0114566284779,0.813931005745,0.0289311545674,0.297645623121,0.0951711534406,0.002553353,0,0.942106992008,0.988543371522,0.19012345679,0,4.2,4,4,0.97023255814,0.745636436725,0,0.000154409001469,0.000110422627461,5.71722236306e-05,6.60789903959e-05,7.7545176566e-05,0,0,0,0.000363669208706,0.000265119024907,0.000576444922505,0.000152932361603,0,0,9.6739819706e-07,0,2.82700686778e-06,0.001394267931,0.994766016197,0.204475101944,0,2.79,0.47,0.000383422709365,0.466402879,0.865814069,0.457012346,"020700020205",26763,"020700020206","Lostland Run-North Branch Potomac River","S","No",2.90250032105,24,23,24023,8640,2902500,0.990422984836393,0.00638467677573823
3265,"PRUN-202-X-2013",2013,"NA","4.00",NA,"http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-202-X-2013",14365170,"534",1,"HWoutlet","MD","Garrett County",0.816484358745,0.963042418085,9.30737609423,4.4866739345,0,0.0385626643295,0.0951711534406,0.948840871,0.000334851845031,0.0114566284779,0.813931005745,0.0289311545674,0.297645623121,0.0951711534406,0.002553353,0,0.942106992008,0.988543371522,0.19012345679,0,4.2,4,4,0.97023255814,0.745636436725,0,0.000154409001469,0.000110422627461,5.71722236306e-05,6.60789903959e-05,7.7545176566e-05,0,0,0,0.000363669208706,0.000265119024907,0.000576444922505,0.000152932361603,0,0,9.6739819706e-07,0,2.82700686778e-06,0.001394267931,0.994766016197,0.204475101944,0,2.79,0.47,0.000383422709365,0.466402879,0.865814069,0.457012346,"020700020205",26763,"020700020206","Lostland Run-North Branch Potomac River","S","No",2.90250032105,24,23,24023,8640,2902500,1,0
3266,"PRUN-291-A-2012",2012,"NA",NA,"4.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRUN-291-A-2012",14365440,"NA",0,"OutsideHW","MD","Garrett County",0.635968137839,0.911350844278,10.6546773473,4.72966529496,0,0.14419329696,0.286061588331,0.873251412,0.00826942450817,0.0680127523911,0.635774072839,0.012937645882,0.296395094661,0.286061588331,0.000194065,0,0.971930995022,0.931987247609,0.0191873589165,0,4,3.6,3.6,0.50620667419,0.652180686933,0,0.000401217404744,0.000266419989709,0.000215371120082,0.000241610186592,0.000261913049001,0,0,0,0.000387495070079,0.000293521471198,0.000493192274452,0.000158250414233,0,0,3.45499356093e-07,0,0.000322076853864,0.019572123181,0.0323184651294,0,0,2.79,0.47,0.000190246706139,0.148466924,0.526310221,0.482808867,"020700020201",26173,"020700020203","Shields Run-North Branch Potomac River","S","No",5.58269997674,24,23,24023,13920,5582700,0.904534606205251,0
3267,"SAVA-191-A-2012",2012,"NA",NA,"4.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SAVA-191-A-2012",14363998,"NA",0,"OutsideHW","MD","Garrett County",0.874958602416,0.926834810838,5.66040922398,2.73222149626,0,0.0642458100559,0.0126582278481,0.960358839,0.01333868,0.138691883373,0.841139415416,0.00892588506669,0.222868540991,0.0126582278481,0.033819187,0,0.965330310479,0.861308116627,0,0,4.8,4,4,0.636846855882,0.80521533454,0,5.68250654626e-05,2.59442500973e-05,4.70340656587e-05,5.05503638799e-05,6.39381596182e-05,0,0,0,0.000133359439532,9.8701261628e-05,0.000224789353968,8.3021908485e-05,0,0,0,0,3.3654843664e-08,0,0.162779753593,0.56479345658,0,2.79,0.47,0,0.053098913,0.133989985,0.602528626,"020700020101",29654,"020700020103","Upper Savage River","S","Yes",8.97390338288,24,23,24023,24240,8973900,1,0
3268,"SAVA-192-A-2012",2012,"NA",NA,"3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SAVA-192-A-2012",14363890,"913",0,"HWother","MD","Garrett County",0.878505406027,0.975861169102,5.66040922398,2.73222149625,0,0.0261194029851,0.0414358519832,0.969204832,0,0,0.878505406027,0.00393374741201,0.230043708305,0.0414358519832,0,0,0.964989685727,1,0.101102941176,0,4.8,4,4,0.975983436853,0.811760507096,0,3.71067921914e-05,3.42795476659e-05,3.46584324015e-05,4.54118415229e-05,5.06221602606e-05,0,0,0,8.92691496116e-05,8.74157857084e-05,0.000111805714058,5.9327847644e-05,0,0,0,0,0,0.000930955295541,0.121038381908,0.777064642282,0,2.79,0.47,0.000132163726361,0.06557866,0.171525292,0.49938878,"020700020101",29654,"020700020103","Upper Savage River","S","Yes",4.34699865278,24,23,24023,12240,4347000,1,0
